facility_name,facility_type,latitude,longitude,huc8,river_segment,permit_status,primary_sic_code,parameter_groups,parameter_groups_available,manganese_parameter_flag,compliance_violation_flag,data_year_start,data_year_end,npdes_ids,compliance_status,cwa_compliance_status,significant_violation_flag,quarters_with_noncompliance_3y,inspection_count_5y,formal_enforcement_actions_5y,permit_type_label,facility_city,facility_state,facility_county,registry_id,active_flag,source_notes
"PI#0015532, BANKS COUNTY",industrial,34.335289,-83.490567,03060104,Broad,Terminated Permit,1623,[],0,0,0,2023,2026,GAR2490D8,,Terminated Permit,0,0,1,0,Non-M,HOMER,GA,BANKS COUNTY,110071347245,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"PI#0015557, FRANKLIN/MADISON COUNTIES - BRIDGE REPLACEMENT",industrial,34.23972,-83.17915,03060104,Broad,No Violation Identified,1623,[],0,0,0,2023,2026,GAR24931E,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,DANIELSVILLE,GA,MADISON COUNTY,110071848197,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"PINE HILLS FARM, LLC (4 POULTRY HOUSES & RELATED ITEMS)",industrial,34.07368,-83.22804,03060104,Broad,No Violation Identified,1542,[],0,0,0,2023,2026,GAR150229,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,COLBERT,GA,MADISON COUNTY,110070007095,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
PINES AT GROVE CREEK,industrial,33.891859,-83.150497,03060104,Broad,No Violation Identified,1521,[],0,0,0,2023,2026,GAR18AA0C GAR18AA0D GAR18AA10 GAR18AA11 GAR18AA12 GAR18AB07 GAR18AB0C GAR18AB0D GAR18AB0E GAR18AB0F,No Violation Identified,No Violation Identified,0,0,6,0,Non-M,CRAWFORD,GA,,110071848620,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
POLLO LOCO FARMS INC,industrial,33.800783,-83.034377,03060104,Broad,No Violation Identified,1542,[],0,0,0,2023,2026,GAR18B1DF,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,RAYLE,GA,OGLETHORPE COUNTY,110071866097,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
PORTER,industrial,34.075428,-83.005813,03060104,Broad,No Violation Identified,1521,[],0,0,0,2023,2026,GAR18B441,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,CARLTON,GA,MADISON COUNTY,110071895525,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
POULTRY FARM,industrial,34.310242,-83.458344,03060104,Broad,No Violation Identified,,[],0,0,0,2023,2026,GAR18A622,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HOMER,GA,BANKS COUNTY,110071505671,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
PRITCHARD RESIDENCE,industrial,34.325,-83.5484,03060104,Broad,No Violation Identified,1521,[],0,0,0,2023,2026,GAR18BDCE,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,MAYSVILLE,GA,BANKS COUNTY,110072133395,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
PROJECT PINE,industrial,34.2353,-83.4847,03060104,Broad,No Violation Identified,,[],0,0,0,2023,2026,GAR153795,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,UNKNOWN,GA,,110070114011,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
PROPOSED SELF STORAGE,industrial,34.2732,-83.1659,03060104,Broad,No Violation Identified,,[],0,0,0,2023,2026,GAR18AE76,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ROYSTON,GA,FRANKLIN COUNTY,110071785258,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
PROVIDENTIA DIVINA POULTRY FARM,industrial,33.8,-83.07167,03060104,Broad,No Violation Identified,1542,[],0,0,0,2023,2026,GAR189F1F,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,LEXINGTON,GA,OGLETHORPE COUNTY,110071357381,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
QUILL ROAD CREEK BUFFER REMEDIATION,industrial,34.218963,-83.058914,03060104,Broad,No Violation Identified,1629,[],0,0,0,2023,2026,GAR18A155,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,BOWMAN,GA,ELBERT COUNTY,110071402001,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
QUY LAI RANCH,industrial,34.205758,-83.056203,03060104,Broad,No Violation Identified,1542,[],0,0,0,2023,2026,GAR18A1F7,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,BOWMAN,GA,ELBERT COUNTY,110071401891,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
R&B LANDFILL (SITE 2),industrial,34.351909,-83.427409,03060104,Broad,Violation Identified,1541,[],0,0,1,2023,2026,GAIS02950 GAR188700 GAR188CBE GAR1898DA GAR18A01E GAR18B2BD,Violation Identified,Violation Identified,0,4,2,0,Non-M,HOMER,GA,BANKS COUNTY,110001360394,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"R&B LANDFILL, INC.",industrial,34.351909,-83.427409,03060104,Broad,No Violation Identified,1541,[],0,0,0,2023,2026,GAR153B08 GAR153E81 GAR15465C,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,HOMER,GA,,110070220879,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
RACETRAC #284,industrial,34.257194,-83.464389,03060104,Broad,No Violation Identified,,[],0,0,0,2023,2026,GAR147066,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,UNKNOWN,GA,,110070014767,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
